,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
13,Nassau County (Central)--Hempstead Town (Northeast) PUMA,4.734411085450346,5.621486570893191,3.972088030059045,2.691511387163561,0.0,12.76595744680851,38.47936949466852,33.18777292576419,47.76500638569604
14,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,32.73584905660377,19.518072289156628,41.24031007751938,33.65384615384615,28.57142857142857,38.22143698468787,81.34328358208955,100.0,69.92481203007519
15,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,14.89054922008127,16.50339110776187,13.130482456140353,14.989590562109644,17.733990147783253,13.91304347826087,33.835845896147404,25.821596244131456,38.28125
16,Onondaga County (Central)--Syracuse City PUMA,54.7799174690509,63.83593298671288,41.46134239592183,38.48122866894198,22.55859375,50.83333333333333,86.83886838868389,89.00709219858156,85.68738229755178
17,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,6.2398634229620145,2.705241405222619,9.183354192740927,8.484668055969038,8.615384615384615,8.277806253203487,10.29641185647426,6.5918653576437585,12.479338842975206
18,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,1.4709210228558498,4.077791718946048,0.0,4.909603582683696,5.955777460770328,4.0,30.73529411764706,64.70588235294117,0.0
19,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",25.540679711637488,27.39301219764317,23.244490005125577,47.18135469774217,27.09030100334448,60.13416387158601,29.797441364605543,26.65130568356375,36.933797909407666
20,Monroe County (Central)--Rochester City (West) PUMA,13.435374149659864,0.0,27.915194346289752,4.959702417854929,8.800880088008801,0.0,0.0,0.0,0.0
21,"Chenango, Delaware & Broome (East) Counties PUMA",27.593360995850624,0.0,42.628205128205124,2.083333333333333,4.901960784313726,0.0,61.05263157894737,100.0,0.0
22,Dutchess County (North & East) PUMA,9.529085872576177,12.043010752688172,6.857142857142858,40.57843996494303,36.12167300380228,41.91343963553531,62.5,67.82608695652173,58.72689938398358
23,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,11.204199051175937,12.741393786733838,9.780283881003307,14.272671941570298,13.293556085918853,15.994962216624685,26.462237365133447,0.0,48.44074844074844
24,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,16.405515512378564,17.90362293352093,15.202034473014974,44.48252227553118,43.304445065697514,46.34794156706507,45.20021941854087,41.842900302114806,47.114556416881996
25,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,3.596158141612687,2.5036109773712085,4.541666666666667,14.127367996775494,6.878165822447348,18.532318159727847,38.382687927107064,54.31818181818182,22.37442922374429
26,Westchester County (Southeast) PUMA,3.665293365534877,3.903177004538578,3.4547402249598282,7.478684531059683,1.4760147601476015,12.635869565217392,17.216233354470514,17.956349206349206,0.0
27,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,5.12106874478152,4.826154644525168,5.46218487394958,11.543889359300028,8.67612293144208,15.791316526610643,45.5217514927495,32.01235203293876,62.19822109275731
28,Westchester County (Northwest) PUMA,7.0677324358435,5.533596837944664,8.205128205128204,23.03096143400326,19.35256861365236,28.08771364076105,58.15981992121553,50.853443201883465,64.85175202156334
29,Monroe County (South) PUMA,14.228675136116154,14.780077619663649,13.523573200992555,24.084003574620198,13.422291993720565,38.17427385892116,#DIV/0!,#DIV/0!,#DIV/0!
30,Rockland County (North)--New City & Congers PUMA,4.431360396653238,5.523809523809524,3.904455672944419,40.3957840395784,36.076266934269945,43.63704819277108,47.540983606557376,82.38636363636364,0.0
31,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",30.80357142857143,35.05039193729003,27.426536064113982,37.03902806149876,28.91891891891892,47.24581412278573,63.14460872701046,63.2132739781465,63.08943089430894
32,Orange County (Southeast) PUMA,0.0,0.0,0.0,14.532565352237484,6.673618352450469,20.33898305084746,5.733005733005733,32.432432432432435,3.063063063063063
