,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
126,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.0,0.0,0.0,29.187817258883246,0.0,48.05013927576602,100.0,100.0,100.0
127,NYC-Manhattan Community District 11--East Harlem PUMA,8.206857785272625,12.549537648612946,3.272290603422396,25.060048038430743,33.417508417508415,17.480916030534353,61.904761904761905,#DIV/0!,61.904761904761905
128,Westchester County (Southeast) PUMA,1.0354012716961676,0.0,2.0774071200758555,0.0,0.0,0.0,43.47826086956522,100.0,41.29032258064516
129,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,5.679088866506547,3.5344960642074397,7.840696950840075,17.917333005289706,14.215141410398912,21.590491361352775,42.14186369958276,36.55371304974766,52.2077922077922
130,Erie County (Northeast) PUMA,2.704151237575521,1.6403919897741797,3.600933908045977,9.98898711194452,9.743248488881495,10.273708558211258,32.23249669749009,49.87309644670051,13.085399449035812
131,Monroe County (Central)--Greece & Gates Towns PUMA,2.1594586643130333,1.6654904728299225,2.5126135216952576,15.255923313438235,14.384080859128238,16.051660516605164,14.086193136472467,0.0,26.946564885496183
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,7.392943711284676,8.918654034629206,6.323024054982818,14.12220786413144,14.520450080371495,13.696275071633238,47.102649006622514,61.88725490196079,16.3265306122449
133,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",8.063505326927094,8.951406649616368,7.632640397145517,14.065134439613097,11.652173913043478,16.114210699048247,100.0,#DIV/0!,100.0
134,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",5.417021749601689,4.909678646130443,5.898927139399632,8.491996630160067,8.232872684504558,8.83977900552486,5.05050505050505,0.0,6.41025641025641
135,Albany County (East Central)--Albany City PUMA,3.763940520446097,3.43042071197411,4.070112893642305,25.657837977741348,34.1608118657299,15.156189741612033,40.70175438596491,21.15085536547434,100.0
136,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",5.0785280293477015,8.7157376039421,2.921840759678598,10.930484595138566,0.793459966338062,29.26086956521739,14.556962025316455,33.064516129032256,8.0
137,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,18.33839918946302,0.0,100.0,49.54432477216238,56.73828125,9.289617486338798,100.0,#DIV/0!,100.0
138,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,5.873821609862219,4.89047376464595,6.7617295308187675,10.821643286573146,11.865671641791046,9.61038961038961,0.0,0.0,0.0
139,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",5.137716044511088,2.8452579034941765,7.206125206425462,18.014624418346997,16.882157369782046,19.712070874861574,71.80451127819549,71.80451127819549,#DIV/0!
