,puma,BABS_mf_t,BABS_m,BABS_f,HS_mf_t,HS_m,HS_f,HSINC_mf_t,HSINC_m,HSINC_f
120,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,23.932263986858633,23.757382420140534,24.15517336117369,53.38438496473089,48.057938526533604,60.17363591406121,22.683351048410476,28.184679053325862,15.671190724765097
121,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",39.95403808273145,35.95438175270108,44.78260869565218,47.66907419566645,49.09963985594238,45.94202898550724,12.3768877216021,14.945978391356544,9.27536231884058
122,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,49.48784803054288,49.28454990038036,49.702951322345726,38.69540925598287,37.2667994928455,40.20697585281717,11.816742713474254,13.448650606774134,10.090072824837103
123,Broome (Outer West) & Tioga Counties PUMA,30.642201834862387,37.782805429864254,0.0,69.35779816513762,62.217194570135746,100.0,0.0,0.0,0.0
124,Putnam County PUMA,34.34304703476483,28.18077144502015,39.264367816091955,45.82055214723926,51.64075993091537,41.172413793103445,19.836400817995912,20.17846862406448,19.5632183908046
125,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",17.698635089939437,8.105263157894736,24.91683827023602,62.37006237006237,70.29473684210527,56.4074132741961,19.931302539998192,21.6,18.675748455567877
126,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",51.35159286895134,50.7635444022955,51.85123966942149,41.77650685849604,39.80157572220601,43.45454545454545,6.871900272552612,9.434879875498492,4.694214876033058
127,Nassau County (Central)--Hempstead Town (Northeast) PUMA,33.686102236421725,25.774378585086044,42.331801086502296,51.43769968051119,56.634799235181646,45.75846218136231,14.876198083067093,17.590822179732314,11.909736732135395
128,Suffolk County (Central)--Brookhaven Town (Central) PUMA,39.85786802030457,26.045316514832983,50.47584844675884,54.2741116751269,60.45316514832984,49.52415155324116,5.868020304568528,13.501518336837186,0.0
129,NYC-Manhattan Community District 10--Central Harlem PUMA,59.20738665836706,58.07416267942583,60.43694570625136,26.496524535740225,17.464114832535884,36.29677698464201,14.29608880589273,24.46172248803828,3.2662773091066413
130,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",18.768026370004122,22.69034354688951,13.084426505213589,59.10589204779563,58.26369545032498,60.326269761183994,22.126081582200246,19.045961002785518,26.58930373360242
