,puma,BABS_mf_t,BABS_m,BABS_f,HS_mf_t,HS_m,HS_f,HSINC_mf_t,HSINC_m,HSINC_f
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",33.067729083665334,48.23529411764706,13.414634146341465,46.21513944223107,50.47058823529412,40.70121951219512,20.717131474103585,1.2941176470588236,45.88414634146341
11,Livingston & Wyoming Counties PUMA,21.272753391204414,17.681227677695357,25.208602150537633,71.2245274887644,74.94799638918325,67.14408602150537,7.502719120031193,7.3707759331213945,7.6473118279569885
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,85.9272563987427,83.66239188786162,88.20913461538461,10.86663673102829,11.71488219504921,10.012019230769232,3.2061068702290076,4.6227259170891735,1.7788461538461537
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,39.12256466441195,30.572550452013513,48.446524596693884,57.80974610584481,66.82494749337961,47.97849034056961,3.067689229743248,2.602502054606885,3.574985062736507
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,31.872891292383525,33.273746255676876,30.498269568103165,60.218707377186476,59.51782780945018,60.90646185938463,7.908401330429997,7.208425934872935,8.595268572512207
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,79.18861599507423,79.97655657450183,78.41287081664518,19.535472395156326,18.623733020754326,20.43310026474781,1.2759116097694465,1.399710404743846,1.1540289186070192
16,Monroe County (Central)--Rochester City (East) PUMA,60.90159340219393,59.19366993217784,62.83737615305773,34.9987989430699,38.07083647324793,31.516911513495042,4.099607654736167,2.7354935945742276,5.645712333447215
17,Westchester County (Northwest) PUMA,62.76452048626745,56.4376025480166,68.86902267542023,34.1572075167658,39.9961393687868,28.523536806816598,3.0782719969667527,3.5662580831966024,2.6074405177631887
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,6.279809220985691,13.667820069204154,0.0,93.72019077901432,86.33217993079585,100.0,0.0,0.0,0.0
19,Onondaga County (Central)--Syracuse City PUMA,35.805885328334675,29.935150582545617,42.73665087912801,56.324198875301256,60.84853814025061,50.982936482190354,7.869915796364069,9.216311277203781,6.280412638681633
20,Westchester County (Northeast) PUMA,70.20595922634605,66.92453971821246,73.2814841819581,28.07109252483011,32.08574639121791,24.3083404220845,1.722948248823837,0.9897138905696258,2.4101753959573866
21,Madison & Cortland Counties PUMA,25.899626465475794,20.693370986920335,31.057203857763383,65.54051555161064,65.63614744351962,65.44577781049841,8.55985798291357,13.670481569560048,3.497018331738202
